f/MHz,AbsorbSpectrum
9.000000000000000000e+00,-2.160000000000000142e+01
9.000999999999999446e+00,-2.260000000000000142e+01
9.002000000000000668e+00,-2.160000000000000142e+01
9.003000000000000114e+00,-2.300000000000000000e+01
9.003999999999999559e+00,-2.160000000000000142e+01
9.005000000000000782e+00,-2.319999999999999929e+01
9.006000000000000227e+00,-2.180000000000000071e+01
9.006999999999999673e+00,-2.300000000000000000e+01
9.007999999999999119e+00,-2.160000000000000142e+01
9.009000000000000341e+00,-2.280000000000000071e+01
9.009999999999999787e+00,-2.180000000000000071e+01
9.010999999999999233e+00,-2.280000000000000071e+01
9.012000000000000455e+00,-2.300000000000000000e+01
9.012999999999999901e+00,-2.160000000000000142e+01
9.013999999999999346e+00,-2.260000000000000142e+01
9.015000000000000568e+00,-2.160000000000000142e+01
9.016000000000000014e+00,-2.160000000000000142e+01
9.016999999999999460e+00,-2.260000000000000142e+01
9.018000000000000682e+00,-2.260000000000000142e+01
9.019000000000000128e+00,-2.160000000000000142e+01
9.019999999999999574e+00,-2.260000000000000142e+01
9.021000000000000796e+00,-2.139999999999999858e+01
9.022000000000000242e+00,-2.160000000000000142e+01
9.022999999999999687e+00,-2.260000000000000142e+01
9.023999999999999133e+00,-2.260000000000000142e+01
9.025000000000000355e+00,-2.119999999999999929e+01
9.025999999999999801e+00,-2.260000000000000142e+01
9.026999999999999247e+00,-2.119999999999999929e+01
9.028000000000000469e+00,-2.119999999999999929e+01
9.028999999999999915e+00,-2.260000000000000142e+01
9.029999999999999361e+00,-2.239999999999999858e+01
9.031000000000000583e+00,-2.119999999999999929e+01
9.032000000000000028e+00,-2.119999999999999929e+01
9.032999999999999474e+00,-2.239999999999999858e+01
9.034000000000000696e+00,-2.119999999999999929e+01
9.035000000000000142e+00,-2.260000000000000142e+01
9.035999999999999588e+00,-2.119999999999999929e+01
9.037000000000000810e+00,-2.260000000000000142e+01
9.038000000000000256e+00,-2.119999999999999929e+01
9.038999999999999702e+00,-2.239999999999999858e+01
9.039999999999999147e+00,-2.239999999999999858e+01
9.041000000000000369e+00,-2.119999999999999929e+01
9.041999999999999815e+00,-2.260000000000000142e+01
9.042999999999999261e+00,-2.119999999999999929e+01
9.044000000000000483e+00,-2.260000000000000142e+01
9.044999999999999929e+00,-2.119999999999999929e+01
9.045999999999999375e+00,-2.239999999999999858e+01
9.047000000000000597e+00,-2.119999999999999929e+01
9.048000000000000043e+00,-2.119999999999999929e+01
9.048999999999999488e+00,-2.239999999999999858e+01
9.050000000000000711e+00,-2.119999999999999929e+01
9.051000000000000156e+00,-2.239999999999999858e+01
9.051999999999999602e+00,-2.119999999999999929e+01
9.053000000000000824e+00,-2.260000000000000142e+01
9.054000000000000270e+00,-2.260000000000000142e+01
9.054999999999999716e+00,-2.119999999999999929e+01
9.055999999999999162e+00,-2.260000000000000142e+01
9.057000000000000384e+00,-2.139999999999999858e+01
9.057999999999999829e+00,-2.260000000000000142e+01
9.058999999999999275e+00,-2.119999999999999929e+01
9.060000000000000497e+00,-2.239999999999999858e+01
9.060999999999999943e+00,-2.119999999999999929e+01
9.061999999999999389e+00,-2.239999999999999858e+01
9.063000000000000611e+00,-2.119999999999999929e+01
9.064000000000000057e+00,-2.119999999999999929e+01
9.064999999999999503e+00,-2.239999999999999858e+01
9.066000000000000725e+00,-2.239999999999999858e+01
9.067000000000000171e+00,-2.119999999999999929e+01
9.067999999999999616e+00,-2.119999999999999929e+01
9.069000000000000838e+00,-2.239999999999999858e+01
9.070000000000000284e+00,-2.119999999999999929e+01
9.070999999999999730e+00,-2.260000000000000142e+01
9.071999999999999176e+00,-2.239999999999999858e+01
9.073000000000000398e+00,-2.119999999999999929e+01
9.073999999999999844e+00,-2.239999999999999858e+01
9.074999999999999289e+00,-2.100000000000000000e+01
9.076000000000000512e+00,-2.239999999999999858e+01
9.076999999999999957e+00,-2.100000000000000000e+01
9.077999999999999403e+00,-2.219999999999999929e+01
9.079000000000000625e+00,-2.100000000000000000e+01
9.080000000000000071e+00,-2.200000000000000000e+01
9.080999999999999517e+00,-2.100000000000000000e+01
9.082000000000000739e+00,-2.200000000000000000e+01
9.083000000000000185e+00,-2.100000000000000000e+01
9.083999999999999631e+00,-2.200000000000000000e+01
9.085000000000000853e+00,-2.100000000000000000e+01
9.086000000000000298e+00,-2.200000000000000000e+01
9.086999999999999744e+00,-2.100000000000000000e+01
9.087999999999999190e+00,-2.200000000000000000e+01
9.089000000000000412e+00,-2.100000000000000000e+01
9.089999999999999858e+00,-2.200000000000000000e+01
9.090999999999999304e+00,-2.100000000000000000e+01
9.092000000000000526e+00,-2.100000000000000000e+01
9.092999999999999972e+00,-2.200000000000000000e+01
9.093999999999999417e+00,-2.200000000000000000e+01
9.095000000000000639e+00,-2.100000000000000000e+01
9.096000000000000085e+00,-2.100000000000000000e+01
9.096999999999999531e+00,-2.200000000000000000e+01
9.098000000000000753e+00,-2.100000000000000000e+01
9.099000000000000199e+00,-2.200000000000000000e+01
9.099999999999999645e+00,-2.080000000000000071e+01
9.101000000000000867e+00,-2.200000000000000000e+01
9.102000000000000313e+00,-2.200000000000000000e+01
9.102999999999999758e+00,-2.080000000000000071e+01
9.103999999999999204e+00,-2.180000000000000071e+01
9.105000000000000426e+00,-2.060000000000000142e+01
9.105999999999999872e+00,-2.060000000000000142e+01
9.106999999999999318e+00,-2.180000000000000071e+01
9.108000000000000540e+00,-2.060000000000000142e+01
9.108999999999999986e+00,-2.180000000000000071e+01
9.109999999999999432e+00,-2.039999999999999858e+01
9.111000000000000654e+00,-2.180000000000000071e+01
9.112000000000000099e+00,-2.060000000000000142e+01
9.112999999999999545e+00,-2.180000000000000071e+01
9.114000000000000767e+00,-2.180000000000000071e+01
9.115000000000000213e+00,-2.039999999999999858e+01
9.115999999999999659e+00,-2.139999999999999858e+01
9.117000000000000881e+00,-2.039999999999999858e+01
9.118000000000000327e+00,-2.039999999999999858e+01
9.118999999999999773e+00,-2.139999999999999858e+01
9.119999999999999218e+00,-2.139999999999999858e+01
9.121000000000000441e+00,-2.039999999999999858e+01
9.121999999999999886e+00,-2.139999999999999858e+01
9.122999999999999332e+00,-2.000000000000000000e+01
9.124000000000000554e+00,-2.039999999999999858e+01
9.125000000000000000e+00,-2.160000000000000142e+01
9.125999999999999446e+00,-2.039999999999999858e+01
9.127000000000000668e+00,-2.139999999999999858e+01
9.128000000000000114e+00,-2.139999999999999858e+01
9.128999999999999559e+00,-2.019999999999999929e+01
9.130000000000000782e+00,-2.119999999999999929e+01
9.131000000000000227e+00,-2.000000000000000000e+01
9.131999999999999673e+00,-2.000000000000000000e+01
9.132999999999999119e+00,-2.119999999999999929e+01
9.134000000000000341e+00,-2.119999999999999929e+01
9.134999999999999787e+00,-2.000000000000000000e+01
9.135999999999999233e+00,-2.000000000000000000e+01
9.137000000000000455e+00,-2.119999999999999929e+01
9.137999999999999901e+00,-2.139999999999999858e+01
9.138999999999999346e+00,-1.980000000000000071e+01
9.140000000000000568e+00,-2.119999999999999929e+01
9.141000000000000014e+00,-2.000000000000000000e+01
9.141999999999999460e+00,-2.119999999999999929e+01
9.143000000000000682e+00,-2.000000000000000000e+01
9.144000000000000128e+00,-2.000000000000000000e+01
9.144999999999999574e+00,-2.139999999999999858e+01
9.146000000000000796e+00,-2.000000000000000000e+01
9.147000000000000242e+00,-2.119999999999999929e+01
9.147999999999999687e+00,-2.000000000000000000e+01
9.149000000000000909e+00,-2.119999999999999929e+01
9.150000000000000355e+00,-1.980000000000000071e+01
9.150999999999999801e+00,-2.119999999999999929e+01
9.151999999999999247e+00,-1.980000000000000071e+01
9.153000000000000469e+00,-2.139999999999999858e+01
9.153999999999999915e+00,-2.119999999999999929e+01
9.154999999999999361e+00,-1.980000000000000071e+01
9.156000000000000583e+00,-2.080000000000000071e+01
9.157000000000000028e+00,-1.980000000000000071e+01
9.157999999999999474e+00,-2.080000000000000071e+01
9.159000000000000696e+00,-1.980000000000000071e+01
9.160000000000000142e+00,-2.080000000000000071e+01
9.160999999999999588e+00,-1.980000000000000071e+01
9.162000000000000810e+00,-1.980000000000000071e+01
9.163000000000000256e+00,-2.119999999999999929e+01
9.163999999999999702e+00,-1.980000000000000071e+01
9.164999999999999147e+00,-2.080000000000000071e+01
9.166000000000000369e+00,-2.100000000000000000e+01
9.166999999999999815e+00,-1.980000000000000071e+01
9.167999999999999261e+00,-2.100000000000000000e+01
9.169000000000000483e+00,-1.980000000000000071e+01
9.169999999999999929e+00,-1.980000000000000071e+01
9.170999999999999375e+00,-2.100000000000000000e+01
9.172000000000000597e+00,-2.000000000000000000e+01
9.173000000000000043e+00,-2.119999999999999929e+01
9.173999999999999488e+00,-2.119999999999999929e+01
9.175000000000000711e+00,-1.980000000000000071e+01
9.176000000000000156e+00,-2.119999999999999929e+01
9.176999999999999602e+00,-1.980000000000000071e+01
9.178000000000000824e+00,-1.980000000000000071e+01
9.179000000000000270e+00,-2.100000000000000000e+01
9.179999999999999716e+00,-2.000000000000000000e+01
9.180999999999999162e+00,-2.119999999999999929e+01
9.182000000000000384e+00,-2.000000000000000000e+01
9.182999999999999829e+00,-2.119999999999999929e+01
9.183999999999999275e+00,-2.000000000000000000e+01
9.185000000000000497e+00,-2.139999999999999858e+01
9.185999999999999943e+00,-2.119999999999999929e+01
9.186999999999999389e+00,-2.000000000000000000e+01
9.188000000000000611e+00,-2.139999999999999858e+01
9.189000000000000057e+00,-2.000000000000000000e+01
9.189999999999999503e+00,-2.039999999999999858e+01
9.191000000000000725e+00,-2.139999999999999858e+01
9.192000000000000171e+00,-2.039999999999999858e+01
9.192999999999999616e+00,-2.160000000000000142e+01
9.194000000000000838e+00,-2.039999999999999858e+01
9.195000000000000284e+00,-2.180000000000000071e+01
9.195999999999999730e+00,-2.060000000000000142e+01
9.196999999999999176e+00,-2.200000000000000000e+01
9.198000000000000398e+00,-2.100000000000000000e+01
9.198999999999999844e+00,-2.200000000000000000e+01
9.199999999999999289e+00,-2.100000000000000000e+01
9.201000000000000512e+00,-2.200000000000000000e+01
9.201999999999999957e+00,-2.200000000000000000e+01
9.202999999999999403e+00,-2.100000000000000000e+01
9.204000000000000625e+00,-2.219999999999999929e+01
9.205000000000000071e+00,-2.100000000000000000e+01
9.205999999999999517e+00,-2.100000000000000000e+01
9.207000000000000739e+00,-2.200000000000000000e+01
9.208000000000000185e+00,-2.200000000000000000e+01
9.208999999999999631e+00,-2.100000000000000000e+01
