f/MHz,AbsorbSpectrum
8.000000000000000000e+00,-9.160000000000000142e+00
8.000999999999999446e+00,-8.919999999999999929e+00
8.002000000000000668e+00,-9.160000000000000142e+00
8.003000000000000114e+00,-8.919999999999999929e+00
8.003999999999999559e+00,-9.199999999999999289e+00
8.005000000000000782e+00,-8.919999999999999929e+00
8.006000000000000227e+00,-9.160000000000000142e+00
8.006999999999999673e+00,-8.919999999999999929e+00
8.007999999999999119e+00,-8.919999999999999929e+00
8.009000000000000341e+00,-9.160000000000000142e+00
8.009999999999999787e+00,-9.160000000000000142e+00
8.010999999999999233e+00,-8.919999999999999929e+00
8.012000000000000455e+00,-9.160000000000000142e+00
8.012999999999999901e+00,-8.919999999999999929e+00
8.013999999999999346e+00,-9.160000000000000142e+00
8.015000000000000568e+00,-8.919999999999999929e+00
8.016000000000000014e+00,-9.160000000000000142e+00
8.016999999999999460e+00,-8.919999999999999929e+00
8.018000000000000682e+00,-8.919999999999999929e+00
8.019000000000000128e+00,-9.160000000000000142e+00
8.019999999999999574e+00,-9.160000000000000142e+00
8.021000000000000796e+00,-8.880000000000000782e+00
8.022000000000000242e+00,-8.880000000000000782e+00
8.022999999999999687e+00,-9.119999999999999218e+00
8.023999999999999133e+00,-9.119999999999999218e+00
8.025000000000000355e+00,-8.880000000000000782e+00
8.025999999999999801e+00,-8.880000000000000782e+00
8.026999999999999247e+00,-9.119999999999999218e+00
8.028000000000000469e+00,-9.119999999999999218e+00
8.028999999999999915e+00,-8.880000000000000782e+00
8.029999999999999361e+00,-9.119999999999999218e+00
8.031000000000000583e+00,-8.880000000000000782e+00
8.032000000000000028e+00,-8.880000000000000782e+00
8.032999999999999474e+00,-9.119999999999999218e+00
8.034000000000000696e+00,-9.119999999999999218e+00
8.035000000000000142e+00,-8.880000000000000782e+00
8.035999999999999588e+00,-8.880000000000000782e+00
8.037000000000000810e+00,-9.119999999999999218e+00
8.038000000000000256e+00,-8.880000000000000782e+00
8.038999999999999702e+00,-9.119999999999999218e+00
8.039999999999999147e+00,-8.880000000000000782e+00
8.041000000000000369e+00,-9.119999999999999218e+00
8.041999999999999815e+00,-8.880000000000000782e+00
8.042999999999999261e+00,-9.119999999999999218e+00
8.044000000000000483e+00,-8.880000000000000782e+00
8.044999999999999929e+00,-9.119999999999999218e+00
8.045999999999999375e+00,-8.880000000000000782e+00
8.047000000000000597e+00,-9.080000000000000071e+00
8.048000000000000043e+00,-8.880000000000000782e+00
8.048999999999999488e+00,-9.119999999999999218e+00
8.050000000000000711e+00,-8.880000000000000782e+00
8.051000000000000156e+00,-9.119999999999999218e+00
8.051999999999999602e+00,-8.880000000000000782e+00
8.053000000000000824e+00,-9.119999999999999218e+00
8.054000000000000270e+00,-9.119999999999999218e+00
8.054999999999999716e+00,-8.880000000000000782e+00
8.055999999999999162e+00,-8.880000000000000782e+00
8.057000000000000384e+00,-9.119999999999999218e+00
8.057999999999999829e+00,-9.080000000000000071e+00
8.058999999999999275e+00,-8.880000000000000782e+00
8.060000000000000497e+00,-8.880000000000000782e+00
8.060999999999999943e+00,-9.080000000000000071e+00
8.061999999999999389e+00,-8.880000000000000782e+00
8.063000000000000611e+00,-9.080000000000000071e+00
8.064000000000000057e+00,-8.880000000000000782e+00
8.064999999999999503e+00,-9.119999999999999218e+00
8.066000000000000725e+00,-9.080000000000000071e+00
8.067000000000000171e+00,-8.839999999999999858e+00
8.067999999999999616e+00,-8.880000000000000782e+00
8.069000000000000838e+00,-9.119999999999999218e+00
8.070000000000000284e+00,-9.080000000000000071e+00
8.070999999999999730e+00,-8.880000000000000782e+00
8.071999999999999176e+00,-8.839999999999999858e+00
8.073000000000000398e+00,-9.080000000000000071e+00
8.073999999999999844e+00,-9.080000000000000071e+00
8.074999999999999289e+00,-8.839999999999999858e+00
8.076000000000000512e+00,-8.839999999999999858e+00
8.076999999999999957e+00,-9.080000000000000071e+00
8.077999999999999403e+00,-8.839999999999999858e+00
8.079000000000000625e+00,-9.080000000000000071e+00
8.080000000000000071e+00,-9.080000000000000071e+00
8.080999999999999517e+00,-8.839999999999999858e+00
8.082000000000000739e+00,-8.839999999999999858e+00
8.083000000000000185e+00,-9.080000000000000071e+00
8.083999999999999631e+00,-9.039999999999999147e+00
8.085000000000000853e+00,-8.839999999999999858e+00
8.086000000000000298e+00,-8.839999999999999858e+00
8.086999999999999744e+00,-9.080000000000000071e+00
8.087999999999999190e+00,-8.839999999999999858e+00
8.089000000000000412e+00,-9.080000000000000071e+00
8.089999999999999858e+00,-9.039999999999999147e+00
8.090999999999999304e+00,-8.839999999999999858e+00
8.092000000000000526e+00,-8.839999999999999858e+00
8.092999999999999972e+00,-9.080000000000000071e+00
8.093999999999999417e+00,-8.839999999999999858e+00
8.095000000000000639e+00,-9.039999999999999147e+00
8.096000000000000085e+00,-8.839999999999999858e+00
8.096999999999999531e+00,-9.039999999999999147e+00
8.098000000000000753e+00,-8.839999999999999858e+00
8.099000000000000199e+00,-9.080000000000000071e+00
8.099999999999999645e+00,-9.000000000000000000e+00
8.101000000000000867e+00,-8.800000000000000711e+00
8.102000000000000313e+00,-9.000000000000000000e+00
8.102999999999999758e+00,-8.800000000000000711e+00
8.103999999999999204e+00,-9.000000000000000000e+00
8.105000000000000426e+00,-8.800000000000000711e+00
8.105999999999999872e+00,-9.000000000000000000e+00
8.106999999999999318e+00,-8.759999999999999787e+00
8.108000000000000540e+00,-9.000000000000000000e+00
8.108999999999999986e+00,-8.759999999999999787e+00
8.109999999999999432e+00,-9.000000000000000000e+00
8.111000000000000654e+00,-8.759999999999999787e+00
8.112000000000000099e+00,-8.759999999999999787e+00
8.112999999999999545e+00,-9.000000000000000000e+00
