f/MHz,AbsorbSpectrum
7.413400000000000212e+00,-5.360000000000000320e+00
7.413600000000000634e+00,-5.839999999999999858e+00
7.413800000000000168e+00,-5.360000000000000320e+00
7.414000000000000590e+00,-5.360000000000000320e+00
7.414200000000000124e+00,-5.839999999999999858e+00
7.414400000000000546e+00,-5.360000000000000320e+00
7.414600000000000080e+00,-5.839999999999999858e+00
7.414800000000000502e+00,-5.360000000000000320e+00
7.415000000000000036e+00,-5.839999999999999858e+00
7.415200000000000458e+00,-5.360000000000000320e+00
7.415399999999999991e+00,-5.839999999999999858e+00
7.415600000000000414e+00,-5.839999999999999858e+00
7.415799999999999947e+00,-5.360000000000000320e+00
7.416000000000000369e+00,-5.440000000000000391e+00
7.416199999999999903e+00,-5.839999999999999858e+00
7.416400000000000325e+00,-5.440000000000000391e+00
7.416599999999999859e+00,-5.919999999999999929e+00
7.416800000000000281e+00,-5.440000000000000391e+00
7.417000000000000703e+00,-5.919999999999999929e+00
7.417200000000000237e+00,-5.440000000000000391e+00
7.417400000000000659e+00,-5.919999999999999929e+00
7.417600000000000193e+00,-5.919999999999999929e+00
7.417800000000000615e+00,-5.440000000000000391e+00
7.418000000000000149e+00,-5.440000000000000391e+00
7.418200000000000571e+00,-5.919999999999999929e+00
7.418400000000000105e+00,-5.440000000000000391e+00
7.418600000000000527e+00,-5.919999999999999929e+00
7.418800000000000061e+00,-5.440000000000000391e+00
7.419000000000000483e+00,-5.919999999999999929e+00
7.419200000000000017e+00,-5.440000000000000391e+00
7.419400000000000439e+00,-5.919999999999999929e+00
7.419599999999999973e+00,-5.440000000000000391e+00
7.419800000000000395e+00,-5.919999999999999929e+00
7.419999999999999929e+00,-5.440000000000000391e+00
7.420200000000000351e+00,-5.839999999999999858e+00
7.420399999999999885e+00,-5.839999999999999858e+00
7.420600000000000307e+00,-5.360000000000000320e+00
7.420799999999999841e+00,-5.839999999999999858e+00
7.421000000000000263e+00,-5.360000000000000320e+00
7.421200000000000685e+00,-5.679999999999999716e+00
7.421400000000000219e+00,-5.280000000000000249e+00
7.421600000000000641e+00,-5.679999999999999716e+00
7.421800000000000175e+00,-5.280000000000000249e+00
7.422000000000000597e+00,-5.280000000000000249e+00
7.422200000000000131e+00,-5.759999999999999787e+00
7.422400000000000553e+00,-5.280000000000000249e+00
7.422600000000000087e+00,-5.759999999999999787e+00
7.422800000000000509e+00,-5.280000000000000249e+00
7.423000000000000043e+00,-5.759999999999999787e+00
7.423200000000000465e+00,-5.280000000000000249e+00
7.423399999999999999e+00,-5.839999999999999858e+00
7.423600000000000421e+00,-5.360000000000000320e+00
7.423799999999999955e+00,-5.839999999999999858e+00
7.424000000000000377e+00,-5.839999999999999858e+00
7.424199999999999910e+00,-5.360000000000000320e+00
7.424400000000000333e+00,-5.360000000000000320e+00
7.424599999999999866e+00,-5.839999999999999858e+00
7.424800000000000288e+00,-5.360000000000000320e+00
7.425000000000000711e+00,-5.839999999999999858e+00
7.425200000000000244e+00,-5.440000000000000391e+00
7.425400000000000666e+00,-5.919999999999999929e+00
7.425600000000000200e+00,-5.440000000000000391e+00
7.425800000000000622e+00,-5.919999999999999929e+00
7.426000000000000156e+00,-5.440000000000000391e+00
7.426200000000000578e+00,-5.919999999999999929e+00
7.426400000000000112e+00,-5.919999999999999929e+00
7.426600000000000534e+00,-5.440000000000000391e+00
7.426800000000000068e+00,-5.440000000000000391e+00
7.427000000000000490e+00,-5.919999999999999929e+00
7.427200000000000024e+00,-5.919999999999999929e+00
7.427400000000000446e+00,-5.440000000000000391e+00
7.427599999999999980e+00,-5.839999999999999858e+00
7.427800000000000402e+00,-5.360000000000000320e+00
7.427999999999999936e+00,-5.360000000000000320e+00
7.428200000000000358e+00,-5.839999999999999858e+00
7.428399999999999892e+00,-5.759999999999999787e+00
7.428600000000000314e+00,-5.280000000000000249e+00
7.428799999999999848e+00,-5.280000000000000249e+00
7.429000000000000270e+00,-5.759999999999999787e+00
7.429200000000000692e+00,-5.599999999999999645e+00
7.429400000000000226e+00,-5.200000000000000178e+00
7.429600000000000648e+00,-5.599999999999999645e+00
7.429800000000000182e+00,-5.120000000000000107e+00
7.430000000000000604e+00,-5.120000000000000107e+00
7.430200000000000138e+00,-5.599999999999999645e+00
7.430400000000000560e+00,-5.599999999999999645e+00
7.430600000000000094e+00,-5.200000000000000178e+00
7.430800000000000516e+00,-5.280000000000000249e+00
7.431000000000000050e+00,-5.759999999999999787e+00
7.431200000000000472e+00,-5.280000000000000249e+00
7.431400000000000006e+00,-5.759999999999999787e+00
7.431600000000000428e+00,-5.360000000000000320e+00
7.431799999999999962e+00,-5.839999999999999858e+00
7.432000000000000384e+00,-5.839999999999999858e+00
7.432199999999999918e+00,-5.360000000000000320e+00
7.432400000000000340e+00,-5.440000000000000391e+00
7.432599999999999874e+00,-5.919999999999999929e+00
7.432800000000000296e+00,-5.440000000000000391e+00
7.432999999999999829e+00,-5.919999999999999929e+00
7.433200000000000252e+00,-5.440000000000000391e+00
7.433400000000000674e+00,-5.919999999999999929e+00
7.433600000000000207e+00,-5.440000000000000391e+00
7.433800000000000630e+00,-5.919999999999999929e+00
7.434000000000000163e+00,-5.440000000000000391e+00
7.434200000000000585e+00,-5.839999999999999858e+00
7.434400000000000119e+00,-5.839999999999999858e+00
7.434600000000000541e+00,-5.360000000000000320e+00
7.434800000000000075e+00,-5.839999999999999858e+00
7.435000000000000497e+00,-5.360000000000000320e+00
7.435200000000000031e+00,-5.360000000000000320e+00
7.435400000000000453e+00,-5.839999999999999858e+00
7.435599999999999987e+00,-5.839999999999999858e+00
7.435800000000000409e+00,-5.280000000000000249e+00
7.435999999999999943e+00,-5.280000000000000249e+00
7.436200000000000365e+00,-5.759999999999999787e+00
7.436399999999999899e+00,-5.679999999999999716e+00
7.436600000000000321e+00,-5.280000000000000249e+00
7.436799999999999855e+00,-5.280000000000000249e+00
7.437000000000000277e+00,-5.679999999999999716e+00
7.437199999999999811e+00,-5.280000000000000249e+00
7.437400000000000233e+00,-5.679999999999999716e+00
